,ID,HOU,GOV,SEX,SEN,AGE8,AGEBYRACE,CDNUM,EDUC18,LATINO,PARTYBYRACE,PARTYID,PARTYSEX,PHIL3,PTYIDEO7,QRACEAI,REGION,SIZEPLAC,SUBURBWHITE,VERSION,WEIGHT,SEXBYRACE,RACE2B,STANUM,FAVPELOSI,HEALTHCARE18,IMPEACH18,MUELLERAPP,RUSSIA18,TRUMPIMM,RELIGN18,RACEFACTOR,ISSUE18,RACE18
14495,59101,1,,2,1.0,1,13,1,4,2.0,8,3,4,2,6,5,4,4,3,Version 2,0.737810850143433,7,2,45,2,1,1,1,1,2,7.0,1,1,1
14498,59118,1,,1,,7,4,9,3,2.0,2,1,1,2,7,1,3,5,3,Version 2,0.8443763852119449,1,1,31,2,1,2,2,1,3,3.0,2,1,2
14502,59125,1,,1,1.0,3,6,8,5,2.0,4,1,1,1,5,2,3,2,3,Version 2,0.309627652168274,3,2,44,1,1,1,3,1,2,2.0,1,2,1
14505,59136,1,1.0,1,,6,7,5,2,,4,1,1,1,5,2,2,3,3,Version 2,0.29135382175445595,3,2,11,1,1,1,2,2,2,3.0,2,1,1
14514,59162,2,2.0,2,2.0,7,4,16,4,2.0,1,2,6,1,2,1,4,1,2,Version 2,2.6867778301239,2,1,36,2,2,2,1,1,1,2.0,2,1,2
14516,59166,1,,2,1.0,2,13,1,2,2.0,8,4,4,1,4,4,4,4,3,Version 2,0.737810850143433,7,2,45,1,1,1,1,1,2,7.0,1,1,1
14517,59167,2,2.0,1,2.0,4,2,15,2,2.0,2,1,1,1,5,1,2,1,1,Version 2,0.7557101845741271,1,1,33,2,1,2,2,2,1,1.0,2,1,1
14523,59182,2,2.0,1,,6,3,6,4,2.0,3,3,3,1,4,1,2,1,1,Version 2,0.713391602039337,1,1,11,2,2,2,2,2,1,3.0,3,3,2
14524,59185,2,,2,2.0,6,3,1,2,2.0,1,2,6,3,1,1,3,1,2,Version 2,0.6440860629081729,2,1,44,2,2,2,2,2,3,2.0,4,3,2
14526,59193,1,1.0,2,1.0,3,2,13,2,2.0,3,3,4,1,4,1,2,1,2,Version 2,0.567940413951874,2,1,33,2,1,3,3,2,4,7.0,2,2,2
14535,59212,2,3.0,1,2.0,6,3,4,3,2.0,3,3,3,1,4,1,2,5,3,Version 2,0.9236457943916321,1,1,33,3,2,3,3,2,4,1.0,3,1,1
14540,59222,2,2.0,1,2.0,6,13,15,2,2.0,8,3,3,1,4,4,2,1,3,Version 2,0.7557101845741271,7,2,33,2,1,2,1,2,1,6.0,2,2,2
14549,59251,1,1.0,2,1.0,6,3,11,1,,3,3,4,2,6,1,4,1,2,Version 2,1.43662619590759,2,1,36,3,1,1,1,1,2,6.0,1,1,3
14553,59259,2,2.0,2,,6,3,6,2,2.0,1,2,6,1,2,1,2,1,2,Version 2,0.816481351852417,2,1,11,2,1,2,2,2,3,7.0,3,3,4
14563,59283,2,2.0,2,1.0,5,3,9,2,2.0,1,2,6,3,1,1,2,2,3,Version 2,0.8649151921272281,2,1,33,2,1,2,2,2,3,1.0,2,4,4
14564,59286,2,2.0,2,2.0,7,4,14,2,2.0,3,3,4,3,3,1,2,1,2,Version 2,1.6674325466156,2,1,33,2,1,2,2,2,3,1.0,3,2,4
14565,59289,1,1.0,2,1.0,5,3,17,4,2.0,2,1,2,2,7,1,4,1,2,Version 2,1.19718849658966,2,1,36,1,1,1,2,2,1,2.0,1,1,2
14568,59300,1,,1,3.0,2,5,1,2,2.0,5,3,3,2,6,2,4,4,3,Version 2,0.6764395833015439,3,2,45,1,1,1,1,1,2,6.0,1,1,1
14570,59303,2,2.0,2,2.0,6,3,8,2,2.0,1,2,6,3,1,1,3,1,2,Version 2,1.17301988601685,2,1,8,2,1,2,2,2,1,3.0,2,3,1
14571,59305,3,3.0,1,,7,12,5,3,,6,1,1,1,5,3,2,3,3,Version 2,1.1040540933608998,5,2,11,1,1,1,2,2,2,1.0,1,3,1
14577,59317,1,2.0,1,,1,5,1,4,2.0,1,2,5,1,2,2,2,1,3,Version 2,0.483465254306793,3,2,11,2,1,1,2,2,2,4.0,3,4,1
14586,59344,2,,1,2.0,4,2,1,2,2.0,1,2,5,3,1,1,3,1,1,Version 2,0.547830581665039,1,1,44,2,1,2,3,2,1,3.0,2,1,2
14587,59345,2,,1,2.0,4,2,1,2,2.0,1,2,5,3,1,1,3,1,1,Version 2,0.547830581665039,1,1,44,2,1,2,3,2,1,3.0,2,1,2
14594,59363,1,,1,1.0,6,3,8,4,2.0,3,3,3,2,6,1,3,2,3,Version 2,0.45184361934661893,1,1,44,1,1,1,1,1,2,6.0,1,1,1
14596,59369,1,1.0,2,1.0,2,1,9,4,2.0,3,3,4,1,4,1,2,1,2,Version 2,0.934348106384277,2,1,33,2,1,3,1,1,2,7.0,1,5,1
14598,59372,2,2.0,1,2.0,6,3,11,4,2.0,1,2,5,3,1,1,4,1,1,Version 2,1.61026632785797,1,1,36,2,1,2,3,3,1,3.0,4,1,3
14599,59375,2,2.0,2,2.0,4,2,14,3,2.0,1,2,6,1,2,1,2,1,2,Version 2,0.9380066394805909,2,1,33,2,1,2,2,2,1,1.0,2,2,2
14601,59377,1,,1,,2,5,9,2,2.0,4,1,1,2,7,2,3,5,3,Version 2,0.28710588812828103,3,2,31,1,1,1,1,1,2,3.0,1,1,1
14603,59385,1,1.0,1,1.0,3,6,3,4,2.0,4,1,1,1,5,2,3,2,3,Version 2,0.542724132537842,3,2,8,1,1,1,2,2,2,3.0,1,1,1
14604,59388,2,2.0,2,2.0,5,3,4,1,2.0,3,3,4,1,4,1,2,5,3,Version 2,1.0571186542511,2,1,33,1,2,2,1,2,1,1.0,3,3,2
14606,59392,1,1.0,1,1.0,5,3,16,4,2.0,3,3,3,1,4,1,4,1,1,Version 2,1.02801907062531,1,1,36,2,2,2,1,2,1,1.0,1,2,2
14607,59393,2,2.0,2,,5,11,6,5,1.0,1,2,6,3,1,3,2,1,3,Version 2,0.816481351852417,6,2,11,2,1,2,2,2,1,3.0,1,2,1
14609,59401,2,,2,1.0,7,4,2,1,2.0,2,1,2,3,5,1,4,5,3,Version 2,3.4987461566925,2,1,45,1,2,2,2,1,1,2.0,3,1,3
14611,59403,1,1.0,2,,1,9,17,2,1.0,6,1,2,2,7,3,2,5,3,Version 2,0.435285598039627,6,2,11,3,1,1,2,2,2,1.0,1,2,2
14618,59420,2,2.0,2,2.0,5,3,8,4,2.0,1,2,6,1,2,1,3,1,2,Version 2,1.17301988601685,2,1,8,2,2,2,2,2,1,2.0,2,2,4
14625,59432,2,2.0,1,2.0,1,9,9,4,1.0,1,2,5,3,1,3,2,2,3,Version 2,0.647175312042236,5,2,33,1,1,2,2,2,3,1.0,3,3,1
14631,59457,2,,1,2.0,5,3,2,3,2.0,1,2,5,3,1,1,4,5,3,Version 2,1.98299860954285,1,1,45,2,2,2,1,2,3,2.0,3,3,4
14644,59481,2,2.0,1,,4,2,1,4,2.0,1,2,5,1,2,1,2,1,1,Version 2,0.906853675842285,1,1,11,2,1,2,2,2,1,1.0,3,1,3
14659,59517,1,1.0,2,1.0,1,1,12,2,2.0,2,1,2,1,5,1,2,3,3,Version 2,0.4494332671165471,2,1,33,1,1,2,2,1,2,1.0,1,1,2
14661,59521,2,2.0,2,2.0,5,3,15,1,2.0,1,2,6,3,1,1,2,1,2,Version 2,0.8649151921272281,2,1,33,2,1,2,2,2,1,3.0,2,3,1
14669,59546,1,1.0,2,,2,5,1,2,2.0,5,3,4,1,4,2,3,2,3,Version 2,0.136046752333641,4,2,9,2,2,2,2,2,2,3.0,1,1,1
14670,59547,1,,1,1.0,8,4,8,2,2.0,2,1,1,2,7,1,3,2,3,Version 2,0.80539470911026,1,1,44,1,2,1,1,1,2,2.0,2,4,2
14682,59569,1,2.0,2,,4,2,6,4,2.0,3,3,4,1,4,1,2,1,2,Version 2,0.5082853436470031,2,1,11,2,1,2,3,2,1,7.0,1,2,2
14685,59573,2,2.0,1,2.0,1,9,3,2,1.0,1,2,5,3,1,3,3,2,3,Version 2,0.8167877793312069,5,2,8,3,1,2,3,3,1,3.0,3,1,2
14686,59574,2,2.0,1,2.0,1,9,3,2,1.0,1,2,5,3,1,3,3,2,3,Version 2,0.8167877793312069,5,2,8,3,1,2,3,3,1,3.0,3,1,2
14689,59579,2,2.0,2,2.0,6,3,9,1,2.0,1,2,6,3,1,1,2,2,3,Version 2,0.8649151921272281,2,1,33,2,1,2,2,2,1,1.0,2,3,4
14691,59584,1,1.0,1,1.0,4,6,1,4,2.0,5,3,3,3,3,2,2,2,3,Version 2,0.39772182703018205,3,2,33,1,1,2,2,2,2,2.0,1,2,2
14697,59601,1,,1,1.0,5,11,8,5,1.0,6,1,1,2,7,3,3,2,3,Version 2,0.45184361934661893,5,2,44,1,1,1,2,2,2,1.0,1,1,1
14715,59639,1,1.0,1,,7,12,1,1,1.0,6,1,1,2,7,2,3,2,3,Version 2,0.26375722885131797,5,2,9,1,4,1,1,1,4,3.0,4,1,1
14717,59650,2,2.0,1,2.0,6,3,8,3,2.0,1,2,5,3,1,1,2,1,1,Version 2,0.7758623957633969,1,1,33,2,1,2,3,3,1,2.0,2,2,3
14734,59683,1,1.0,2,,2,1,3,2,2.0,3,3,4,2,6,1,2,1,2,Version 2,0.550590693950653,2,1,11,2,1,3,3,2,2,7.0,1,1,2
14737,59695,1,1.0,2,1.0,4,2,9,5,2.0,3,3,4,1,4,1,4,5,3,Version 2,0.7561190724372859,2,1,36,2,1,2,3,3,1,1.0,2,1,2
14738,59702,3,2.0,2,2.0,8,4,13,4,2.0,1,2,6,3,1,1,3,2,3,Version 2,2.7928106784820597,2,1,8,2,1,2,2,2,2,,2,3,2
14739,59704,2,2.0,2,2.0,6,3,14,2,2.0,1,2,6,3,1,1,2,1,2,Version 2,0.9380066394805909,2,1,33,2,1,2,2,2,1,3.0,2,2,2
14748,59727,2,2.0,1,2.0,5,3,5,4,2.0,3,3,3,1,4,1,2,1,1,Version 2,0.969828009605408,1,1,33,2,1,2,2,2,1,3.0,2,1,3
14750,59729,1,1.0,1,,7,12,1,1,1.0,6,1,1,2,7,2,3,2,3,Version 2,0.26375722885131797,5,2,9,1,4,1,1,1,4,3.0,4,1,1
14756,59742,1,1.0,1,1.0,7,4,17,3,2.0,2,1,1,1,5,1,4,1,1,Version 2,1.4889645576477097,1,1,36,1,1,1,1,1,2,2.0,2,1,5
14765,59766,1,1.0,1,1.0,6,3,5,4,2.0,3,3,3,2,6,1,4,1,1,Version 2,0.44243860244751,1,1,36,1,2,1,1,1,2,2.0,1,1,3
14772,59790,1,1.0,1,,3,2,6,5,2.0,2,1,1,1,5,1,2,1,1,Version 2,0.444108754396439,1,1,11,1,1,1,1,1,2,1.0,1,4,1
14777,59796,1,,2,1.0,1,1,2,1,2.0,2,1,2,1,5,1,4,5,3,Version 2,1.5002155303955098,2,1,45,1,2,2,1,1,1,2.0,2,3,2
14781,59810,1,1.0,1,1.0,6,7,9,2,2.0,4,1,1,1,5,2,4,5,3,Version 2,0.693224906921387,3,2,36,1,2,1,1,1,1,3.0,1,5,2
14783,59815,1,1.0,1,1.0,6,3,17,3,2.0,2,1,1,1,5,1,4,1,1,Version 2,0.9709069728851322,1,1,36,2,1,3,1,2,1,2.0,1,2,4
14791,59834,2,2.0,1,2.0,7,4,11,1,2.0,1,2,5,3,1,1,4,1,1,Version 2,2.46947407722473,1,1,36,2,1,2,3,3,1,3.0,2,1,2
14802,59858,1,1.0,1,1.0,5,13,3,4,2.0,8,1,1,1,5,5,4,3,3,Version 2,0.24744795262813601,7,2,36,3,1,1,1,2,2,1.0,1,3,1
14812,59882,1,2.0,1,3.0,7,4,1,1,2.0,2,1,1,1,5,1,4,5,3,Version 2,0.115177005529404,1,1,43,3,1,1,1,1,2,7.0,1,1,1
14816,59892,1,1.0,2,1.0,5,3,15,4,2.0,3,3,4,1,4,1,2,1,2,Version 2,0.538437008857727,2,1,33,3,1,2,1,1,2,6.0,1,1,2
14822,59909,1,1.0,1,1.0,6,7,3,5,2.0,4,1,1,2,7,2,4,3,3,Version 2,0.27973884344101,3,2,36,1,1,1,2,1,2,3.0,1,1,1
14826,59920,1,1.0,1,,1,1,1,4,2.0,2,1,1,2,7,1,3,2,3,Version 2,0.168864727020264,1,1,9,3,1,1,3,1,2,7.0,1,4,1
14828,59922,2,2.0,2,2.0,3,2,8,3,2.0,3,3,4,1,4,1,2,1,2,Version 2,0.8879796266555791,2,1,33,2,1,2,1,2,1,3.0,2,2,2
14832,59936,2,2.0,1,2.0,4,2,5,4,2.0,1,2,5,3,1,1,2,1,1,Version 2,0.969828009605408,1,1,33,2,1,2,2,2,1,2.0,3,2,2
14834,59940,2,2.0,2,2.0,7,4,1,3,2.0,1,2,6,3,1,1,2,2,3,Version 2,1.51779115200043,2,1,33,2,1,2,2,2,3,3.0,3,3,2
14836,59944,2,2.0,2,2.0,4,2,1,5,2.0,1,2,6,1,2,1,4,5,3,Version 2,0.240686073899269,2,1,17,2,2,2,2,2,1,2.0,1,1,2
14844,59963,1,1.0,1,1.0,1,1,12,2,2.0,2,1,1,1,5,1,2,3,3,Version 2,0.392687380313873,1,1,33,1,2,1,2,2,2,7.0,1,3,2
14846,59965,1,1.0,1,,5,11,17,2,1.0,6,1,1,1,5,3,2,5,3,Version 2,0.444108754396439,5,2,11,3,1,1,2,2,2,1.0,1,3,1
14853,59982,2,2.0,1,2.0,8,4,17,5,2.0,2,1,1,1,5,1,4,1,1,Version 2,1.48168444633484,1,1,36,2,1,2,2,2,3,1.0,2,1,2
14857,59987,1,1.0,1,,1,1,12,5,2.0,3,4,3,1,4,1,2,1,1,Version 2,0.5942593812942499,1,1,11,3,4,3,3,3,4,2.0,1,1,5
14867,60006,1,1.0,2,1.0,3,10,13,5,1.0,6,1,2,1,5,2,3,2,3,Version 2,0.928119957447052,6,2,8,1,2,2,1,1,2,2.0,2,2,2
14870,60019,1,1.0,1,,6,7,3,3,2.0,4,1,1,1,5,2,2,1,3,Version 2,0.481072545051575,3,2,11,1,1,1,2,2,3,3.0,1,1,1
14872,60021,1,1.0,2,,6,3,6,1,2.0,2,1,2,2,7,1,2,1,2,Version 2,0.5082853436470031,2,1,11,2,1,2,1,1,2,6.0,1,1,1
14874,60026,1,1.0,2,1.0,6,3,9,5,2.0,2,1,2,1,5,1,4,2,3,Version 2,0.53873485326767,2,1,36,2,1,1,1,1,2,1.0,1,1,2
14876,60032,2,1.0,2,2.0,3,2,2,2,2.0,1,2,6,1,2,1,4,1,2,Version 2,0.474867165088654,2,1,17,1,1,2,1,1,1,6.0,3,2,2
14882,60040,2,3.0,2,,6,3,12,2,2.0,3,3,4,1,4,1,2,1,2,Version 2,1.27575194835663,2,1,11,2,1,2,2,2,3,3.0,3,3,2
14893,60062,1,1.0,1,,6,3,6,4,2.0,2,1,1,2,7,1,2,1,1,Version 2,0.444108754396439,1,1,11,1,1,1,1,1,2,7.0,1,1,5
14894,60064,2,2.0,1,2.0,5,3,15,1,2.0,3,3,3,1,4,1,2,1,1,Version 2,0.7557101845741271,1,1,33,2,1,2,3,2,4,3.0,4,1,4
14895,60067,2,2.0,2,,8,4,16,2,2.0,1,2,6,3,1,1,2,1,2,Version 2,1.4710185527801498,2,1,11,2,2,2,3,2,3,2.0,3,2,3
14901,60078,1,1.0,1,1.0,7,4,13,5,2.0,2,1,1,1,5,1,2,1,1,Version 2,0.8821183443069459,1,1,33,2,1,2,1,2,2,1.0,2,2,2
14905,60084,1,1.0,1,,1,1,12,1,2.0,2,1,1,2,7,1,2,1,1,Version 2,0.5942593812942499,1,1,11,1,1,1,3,1,2,7.0,1,5,1
14908,60090,2,2.0,2,3.0,6,3,1,2,,1,2,6,3,1,1,4,5,3,Version 2,0.103550121188164,2,1,43,2,1,2,2,2,1,1.0,3,1,2
14910,60094,1,1.0,1,1.0,6,13,5,5,2.0,8,1,1,1,5,5,4,1,3,Version 2,0.791135013103485,7,2,19,1,2,1,1,1,2,6.0,2,1,1
14911,60096,1,1.0,1,1.0,8,8,3,2,2.0,4,1,1,2,7,2,4,3,3,Version 2,0.42900225520134,3,2,36,3,1,1,1,3,2,6.0,1,1,1
14915,60101,2,2.0,2,,6,3,17,3,2.0,3,3,4,1,4,1,2,5,3,Version 2,0.816481351852417,2,1,11,1,1,2,2,1,1,6.0,1,1,2
14916,60106,1,1.0,1,,8,4,6,2,2.0,2,1,1,2,7,1,2,1,1,Version 2,0.789462864398956,1,1,11,1,1,1,1,1,2,7.0,1,1,1
14917,60107,1,1.0,1,,8,4,6,2,2.0,2,1,1,2,7,1,2,1,1,Version 2,0.789462864398956,1,1,11,1,1,1,1,1,2,7.0,1,1,1
14923,60120,2,2.0,2,2.0,6,3,8,1,2.0,1,2,6,3,1,1,2,1,2,Version 2,0.8879796266555791,2,1,33,2,2,2,2,1,1,1.0,3,3,1
14926,60126,1,1.0,1,,5,3,12,2,2.0,2,1,1,1,5,1,2,1,1,Version 2,0.6939199566841129,1,1,11,2,1,1,1,2,1,6.0,3,1,1
14927,60128,3,2.0,1,1.0,5,3,17,4,2.0,1,2,5,2,2,1,4,1,1,Version 2,1.0777010917663599,1,1,36,2,1,2,1,2,1,7.0,2,5,4
14928,60129,3,2.0,1,1.0,5,3,17,4,2.0,1,2,5,2,2,1,4,1,1,Version 2,1.0777010917663599,1,1,36,2,1,2,1,2,1,7.0,2,5,4
14934,60143,2,2.0,2,2.0,4,6,5,1,2.0,5,3,4,1,4,2,2,1,3,Version 2,0.845366537570953,4,2,33,2,2,2,1,2,1,1.0,3,2,4
14942,60158,2,2.0,2,2.0,2,1,14,3,2.0,1,2,6,3,1,1,2,1,2,Version 2,0.80329042673111,2,1,33,2,2,2,2,2,3,1.0,2,2,4
14943,60159,2,2.0,2,,6,3,16,4,2.0,1,2,6,3,1,1,2,1,2,Version 2,0.827514827251434,2,1,11,2,2,2,2,2,1,1.0,2,2,4
14952,60174,1,1.0,1,,2,5,1,2,2.0,4,1,1,2,7,2,3,2,3,Version 2,0.13087566196918501,3,2,9,2,1,1,1,2,2,1.0,1,1,1
14961,60205,1,1.0,2,1.0,8,4,5,4,2.0,2,1,2,1,5,1,4,1,2,Version 2,0.8366517424583441,2,1,36,1,1,2,1,1,2,4.0,2,1,1
14971,60225,2,2.0,2,3.0,6,3,2,1,2.0,1,2,6,2,2,1,4,1,2,Version 2,0.474867165088654,2,1,17,2,1,1,2,1,3,7.0,3,1,4
14988,60271,1,1.0,1,3.0,7,4,1,5,2.0,2,1,1,2,7,1,4,5,3,Version 2,0.267710953950882,1,1,17,1,1,1,1,1,2,6.0,1,3,1
14991,60277,2,3.0,1,,6,3,3,3,2.0,1,2,5,1,2,1,2,1,1,Version 2,0.990821599960327,1,1,11,1,1,2,3,2,4,1.0,3,1,1
14992,60280,1,1.0,1,1.0,2,1,1,4,2.0,2,1,1,2,7,1,4,1,1,Version 2,0.663400113582611,1,1,19,1,1,2,1,1,2,7.0,1,1,1
14993,60282,1,1.0,1,1.0,6,3,5,5,2.0,3,3,3,1,4,1,4,1,1,Version 2,0.791135013103485,1,1,19,3,2,1,3,1,2,1.0,1,1,2
15007,60315,1,1.0,2,3.0,6,3,1,5,2.0,2,1,2,2,7,1,4,5,3,Version 2,0.0926070287823677,2,1,43,1,1,1,1,1,2,6.0,1,1,2
15009,60317,1,1.0,1,,6,13,3,2,2.0,8,1,1,1,5,4,2,1,3,Version 2,0.561751067638397,7,2,11,2,1,1,2,2,2,6.0,1,1,1
15035,60372,1,1.0,2,1.0,5,7,3,1,2.0,4,1,2,1,5,2,4,3,3,Version 2,0.344935387372971,4,2,36,2,2,1,2,2,2,3.0,1,1,1
15039,60380,2,2.0,2,2.0,1,1,5,2,2.0,1,2,6,3,1,1,2,1,2,Version 2,0.9505603909492489,2,1,33,2,1,2,1,2,3,1.0,1,2,2
15044,60388,1,1.0,2,1.0,1,5,8,2,2.0,4,1,2,1,5,2,4,1,3,Version 2,0.502674758434296,4,2,36,2,2,1,2,1,2,7.0,1,2,2
15057,60413,1,1.0,1,1.0,3,6,3,5,2.0,4,1,1,1,5,2,4,3,3,Version 2,0.27973884344101,3,2,36,3,1,1,2,1,2,3.0,1,2,1
15063,60427,1,,1,1.0,4,13,1,4,2.0,8,1,1,2,7,5,4,1,3,Version 2,0.5050894021987921,7,2,28,2,2,2,2,1,2,1.0,1,1,2
15064,60428,1,1.0,1,1.0,3,10,9,4,1.0,1,2,5,3,1,3,4,4,3,Version 2,0.77672553062439,5,2,36,2,1,1,1,1,2,1.0,2,1,2
15067,60437,1,1.0,1,,6,3,12,3,2.0,2,1,1,1,5,1,2,1,1,Version 2,0.6939199566841129,1,1,11,2,1,2,2,2,1,1.0,2,2,2
15068,60438,2,2.0,1,3.0,4,2,2,2,2.0,1,2,5,3,1,1,4,1,1,Version 2,0.38511210680007896,1,1,17,2,1,2,1,2,1,2.0,2,1,2
15069,60439,1,1.0,2,3.0,3,2,1,4,2.0,2,1,2,2,7,1,4,5,3,Version 2,0.0926070287823677,2,1,43,1,1,1,1,1,2,7.0,1,1,1
15076,60458,2,2.0,1,2.0,4,2,9,4,2.0,1,2,5,1,2,1,4,2,3,Version 2,0.603849828243256,1,1,36,1,2,2,1,2,1,7.0,2,2,4
15080,60465,1,1.0,2,1.0,3,2,3,4,2.0,3,3,4,2,6,1,4,3,3,Version 2,0.30511870980262795,2,1,36,3,1,3,1,1,2,7.0,1,5,2
15081,60466,1,,2,1.0,4,2,1,4,2.0,1,2,6,3,1,1,4,1,2,Version 2,0.6228066086769101,2,1,28,2,1,1,1,1,2,7.0,1,2,2
15084,60474,1,2.0,2,1.0,2,1,5,5,2.0,3,3,4,1,4,1,4,1,2,Version 2,0.764895796775818,2,1,19,1,1,1,1,1,2,7.0,1,2,2
15095,60500,2,2.0,1,2.0,6,3,5,3,2.0,1,2,5,3,1,1,2,1,1,Version 2,0.969828009605408,1,1,33,2,1,2,2,2,1,3.0,3,2,2
15099,60509,1,1.0,1,3.0,6,3,1,4,,2,1,1,2,7,1,4,5,3,Version 2,0.174565896391869,1,1,17,1,1,1,2,1,2,6.0,1,1,1
15118,60548,1,1.0,1,1.0,3,2,5,5,2.0,2,1,1,2,7,1,4,1,1,Version 2,0.44243860244751,1,1,36,2,1,1,1,1,2,1.0,1,1,1
15119,60549,2,2.0,1,2.0,3,2,6,1,2.0,1,2,5,3,1,1,3,1,1,Version 2,1.0488189458847,1,1,40,2,2,2,2,1,3,7.0,2,1,1
15121,60552,1,1.0,1,1.0,5,3,14,4,2.0,2,1,1,1,5,1,4,5,3,Version 2,0.5140095353126529,1,1,36,2,1,2,2,2,1,3.0,2,1,3
15123,60561,2,2.0,1,2.0,1,1,2,2,2.0,1,2,5,3,1,1,4,1,1,Version 2,0.30196309089660606,1,1,17,2,1,2,2,1,3,7.0,3,1,4
15125,60566,1,1.0,1,,3,6,1,4,2.0,4,1,1,2,7,2,2,3,3,Version 2,0.26865091919899,3,2,11,2,1,1,2,1,2,3.0,1,4,1
15126,60567,1,2.0,1,1.0,4,2,1,2,2.0,3,3,3,2,6,1,4,1,1,Version 2,0.846074938774109,1,1,19,1,2,1,2,2,2,1.0,1,4,2
15131,60577,1,2.0,1,1.0,6,3,14,2,2.0,2,1,1,1,5,1,2,1,1,Version 2,0.510210037231445,1,1,33,2,2,2,2,1,3,1.0,3,1,1
15134,60580,1,,2,1.0,6,3,1,4,2.0,1,2,6,2,2,1,4,1,2,Version 2,0.6228066086769101,2,1,28,2,1,1,2,2,2,1.0,3,4,2
15138,60593,1,1.0,1,1.0,3,10,9,1,1.0,6,1,1,1,5,3,4,4,3,Version 2,0.77672553062439,5,2,36,1,1,1,1,2,2,7.0,2,3,1
15142,60599,1,1.0,1,1.0,6,3,5,4,2.0,2,1,1,2,7,1,4,1,1,Version 2,0.44243860244751,1,1,36,3,2,1,1,2,2,4.0,1,1,1
15146,60607,1,1.0,1,4.0,3,2,7,1,2.0,2,1,1,1,5,1,2,2,3,Version 2,0.5792301893234251,1,1,20,1,1,2,1,2,3,7.0,1,1,2
15152,60620,1,1.0,2,1.0,7,4,14,1,2.0,2,1,2,2,7,1,4,5,3,Version 2,0.9719924926757809,2,1,36,1,1,2,2,1,3,2.0,3,2,3
15153,60621,1,,1,1.0,6,3,1,3,2.0,1,2,5,2,2,1,4,1,1,Version 2,0.5050894021987921,1,1,28,2,1,2,2,2,1,1.0,3,4,2
15159,60635,1,2.0,1,1.0,7,4,5,4,2.0,2,1,1,2,7,1,4,1,1,Version 2,1.21326971054077,1,1,19,1,2,1,1,1,2,2.0,4,4,2
15161,60640,1,1.0,1,3.0,6,3,1,2,2.0,2,1,1,2,7,1,4,5,3,Version 2,0.07510329782962799,1,1,43,2,1,1,1,1,2,7.0,1,1,1
15170,60653,1,1.0,2,,3,2,5,5,2.0,2,1,2,1,5,1,2,3,3,Version 2,0.70886904001236,2,1,11,1,1,1,1,1,2,7.0,1,1,1
15173,60659,4,4.0,2,3.0,2,13,8,1,2.0,8,1,2,2,7,4,4,1,3,Version 2,0.4732057154178621,7,2,36,2,1,1,2,1,2,3.0,2,2,1
15183,60687,2,1.0,1,2.0,6,3,9,2,2.0,1,2,5,1,2,1,4,2,3,Version 2,0.603849828243256,1,1,36,2,1,1,1,1,2,2.0,1,1,2
15188,60695,2,1.0,2,2.0,6,3,9,3,,3,3,4,1,4,1,4,4,3,Version 2,1.3237055540084801,2,1,36,2,1,2,2,2,1,1.0,2,1,1
15194,60708,1,1.0,1,3.0,6,3,1,5,2.0,2,1,1,1,5,1,4,5,3,Version 2,0.174565896391869,1,1,17,2,1,1,2,1,2,6.0,2,1,1
15197,60712,1,1.0,1,1.0,4,2,13,4,2.0,2,1,1,2,7,1,2,1,1,Version 2,0.4962317049503329,1,1,33,2,1,1,2,2,1,2.0,3,1,2
15198,60713,2,2.0,1,2.0,3,2,8,2,2.0,2,1,1,2,7,1,4,1,1,Version 2,0.6356313824653629,1,1,36,2,2,2,2,2,1,1.0,2,3,1
15205,60730,1,1.0,2,,3,2,5,4,2.0,3,3,4,2,6,1,2,3,3,Version 2,0.70886904001236,2,1,11,2,1,1,2,1,2,1.0,1,4,1
15207,60735,2,2.0,1,2.0,4,13,7,5,2.0,1,2,5,1,2,5,2,2,3,Version 2,0.930442988872528,7,2,20,2,1,2,2,2,2,6.0,2,3,1
15215,60752,1,1.0,1,1.0,1,9,9,4,1.0,6,1,1,1,5,3,4,4,3,Version 2,0.609023869037628,5,2,36,3,1,1,3,2,2,3.0,1,4,1
15229,60783,1,1.0,1,1.0,1,5,12,2,2.0,4,1,1,2,7,2,2,3,3,Version 2,0.392687380313873,3,2,33,2,1,1,2,2,2,3.0,1,1,1
15232,60793,2,2.0,1,2.0,8,13,8,2,2.0,1,2,5,3,1,4,4,1,3,Version 2,0.97479236125946,7,2,36,2,1,2,2,2,3,7.0,3,2,2
15238,60804,1,1.0,1,,3,13,5,4,2.0,8,3,3,2,6,5,2,3,3,Version 2,0.6193665862083441,7,2,11,1,1,1,3,1,2,6.0,1,5,1
15240,60810,1,1.0,2,1.0,8,4,17,4,2.0,2,1,2,2,7,1,4,1,2,Version 2,1.3219097852706898,2,1,36,1,1,2,1,1,2,7.0,2,1,2
15247,60823,2,2.0,2,,1,1,3,1,2.0,3,3,4,1,4,1,2,1,2,Version 2,0.9711368680000309,2,1,11,2,2,2,1,2,3,1.0,3,3,4
15253,60839,1,1.0,2,1.0,1,1,12,2,2.0,2,1,2,2,7,1,2,2,3,Version 2,0.33054107427596996,2,1,20,1,2,1,1,1,2,7.0,1,1,1
15259,60854,2,2.0,1,1.0,1,1,5,4,2.0,3,3,3,3,3,1,4,1,1,Version 2,0.693623721599579,1,1,19,3,2,2,2,2,1,7.0,2,1,2
